quote_id,job_name,job_category,sqft_final,quoted_total,year
1886,40FR Chantier Elastomère,Other,3200.0,74948.84,2022
1887,90FR Appel de service ADS,Service Call,84.0,3428.9,2022
1889,5EN Extra Work,Other,100.0,1450.11,2022
1892,40FR Chantier Elastomère,Other,1000.0,15563.88,2022
1898,A SUPP 22 Sous-traitance Bardeaux,Bardeaux,2100.0,7956.91,2022
1905,40FR Chantier Elastomère,Other,575.0,15113.67,2022
1907,40EN Elastomer worksite,Other,2690.0,39536.37,2022
1908,90FR Appel de service ADS,Service Call,1285.0,17077.82,2022
1912,20FR Chantier bardeaux,Bardeaux,1400.0,8169.78,2022
1918,90FR Appel de service ADS,Service Call,3456.0,2845.0,2022
1921,40FR Chantier Elastomère,Other,1600.0,27078.99,2022
1922,20FR Chantier bardeaux,Bardeaux,1200.0,6680.67,2022
1926,20FR Chantier bardeaux,Bardeaux,1200.0,6680.67,2022
1927,20FR Chantier bardeaux,Bardeaux,1400.0,8169.78,2022
1928,40FR Chantier Elastomère,Other,1285.0,17181.72,2022
1929,40FR Chantier Elastomère,Other,1450.0,13424.89,2022
1932,40FR Chantier Elastomère,Other,1900.0,29063.97,2022
1935,40FR Chantier Elastomère,Other,1600.0,28360.47,2022
1936,40FR Chantier Elastomère,Other,975.0,15191.28,2022
1937,40FR Chantier Elastomère,Other,1600.0,24376.89,2022
1938,40FR Chantier Elastomère,Other,1900.0,27341.97,2022
1939,40FR Chantier Elastomère,Other,1600.0,26884.47,2022
1940,40FR Chantier Elastomère,Other,1212.0,17156.53,2022
1943,40FR Chantier Elastomère,Other,948.0,19018.85,2022
1944,40FR Chantier Elastomère,Other,1564.0,18191.14,2022
1946,20FR Chantier bardeaux,Bardeaux,4200.0,22250.22,2022
1948,20FR Chantier bardeaux,Bardeaux,1000.0,5291.26,2022
1950,20FR Chantier bardeaux,Bardeaux,1600.0,7232.73,2022
1951,20FR Chantier bardeaux,Bardeaux,1100.0,5448.43,2022
1952,20FR Chantier bardeaux,Bardeaux,1450.0,6856.91,2022
1954,20FR Chantier bardeaux,Bardeaux,700.0,3198.85,2022
1955,20FR Chantier bardeaux,Bardeaux,3650.0,15794.13,2022
1956,20FR Chantier bardeaux,Bardeaux,1200.0,5761.9,2022
1959,40FR Chantier Elastomère,Other,575.0,15113.67,2022
1965,Instllation unique du puits de lumière sans la boîte ,Skylights,3456.0,2045.0,2022
1967,,Unknown,400.0,7580.0,2022
1969,40FR Chantier Elastomère,Other,1050.0,23947.25,2022
1970,40FR Chantier Elastomère,Other,1200.0,16838.25,2022
1971,20FR Chantier bardeaux,Bardeaux,550.0,4037.27,2022
1972,20FR Chantier bardeaux,Bardeaux,1600.0,6028.53,2022
1973,40FR Chantier Elastomère,Other,3900.0,52949.05,2022
1975,20FR Chantier bardeaux,Bardeaux,250.0,3153.25,2022
1976,20FR Chantier bardeaux,Bardeaux,2000.0,9589.33,2022
1978,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,4038.36,2022
1981,40FR Chantier Elastomère,Other,650.0,12569.66,2022
1985,40FR Chantier Elastomère,Other,550.0,8285.91,2022
1988,20FR Chantier bardeaux,Bardeaux,1000.0,3998.41,2022
1989,20FR Chantier bardeaux,Bardeaux,200.0,1391.46,2022
1990,20FR Chantier bardeaux,Bardeaux,200.0,1391.46,2022
1994,40FR Chantier Elastomère,Other,1450.0,16386.59,2022
1995,40FR Chantier Elastomère,Other,1450.0,15334.97,2022
1996,40FR Chantier Elastomère,Other,1200.0,15642.7,2022
1997,40FR Chantier Elastomère,Other,1550.0,20837.69,2022
2016,40FR Chantier Elastomère,Other,265.0,3967.6,2022
2017,20FR Chantier bardeaux,Bardeaux,1250.0,5829.51,2022
2018,20FR Chantier bardeaux,Bardeaux,660.0,3531.74,2022
2020,40FR Chantier Elastomère,Other,550.0,8154.48,2022
2021,20FR Chantier bardeaux,Bardeaux,1100.0,5865.28,2022
2024,40FR Chantier Elastomère,Other,2400.0,32403.91,2022
2025,40FR Chantier Elastomère,Other,1200.0,15464.13,2022
2026,40FR Chantier Elastomère,Other,1200.0,15042.7,2022
2027,40FR Chantier Elastomère,Other,2400.0,32397.43,2022
2029,40FR Chantier Elastomère,Other,1550.0,18342.56,2022
2034,40FR Chantier Elastomère,Other,1000.0,19549.39,2022
2035,40FR Chantier Elastomère,Other,2500.0,36394.75,2022
2036,20FR Chantier bardeaux,Bardeaux,1500.0,6085.89,2022
2037,40FR Chantier Elastomère,Other,1450.0,16618.95,2022
2038,20FR Chantier bardeaux,Bardeaux,320.0,9415.27,2022
2040,5EN Extra Work,Other,100.0,2311.6,2022
2047,40FR Chantier Elastomère,Other,575.0,19998.85,2022
2053,40FR Chantier Elastomère,Other,575.0,17198.85,2022
2058,20FR Chantier bardeaux,Bardeaux,75.0,2354.87,2022
2059,20FR Chantier bardeaux,Bardeaux,900.0,4417.99,2022
2060,20FR Chantier bardeaux,Bardeaux,1800.0,7889.55,2022
2062,40FR Chantier Elastomère,Other,1900.0,26057.44,2022
2063,40FR Chantier Elastomère,Other,1200.0,21909.71,2022
2066,Instllation unique du puits de lumière sans la boîte ,Skylights,3042.0,3163.56,2022
2074,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,1577.65,2022
2075,20FR Chantier bardeaux,Bardeaux,75.0,1478.03,2022
2078,40FR Chantier Elastomère,Other,1285.0,18421.02,2022
2080,40FR Chantier Elastomère,Other,1150.0,17244.83,2022
2082,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,3113.65,2022
2083,40EN Elastomer worksite,Other,1400.0,27627.44,2022
2093,20FR Chantier bardeaux,Bardeaux,70.0,1849.54,2022
2094,40FR Chantier Elastomère,Other,1100.0,15864.56,2022
2095,40FR Chantier Elastomère,Other,1150.0,22712.47,2022
2096,40FR Chantier Elastomère,Other,1450.0,14916.34,2022
2098,5EN Extra Work,Other,100.0,9733.24,2022
2099,40FR Chantier Elastomère,Other,730.0,14489.25,2022
2103,40FR Chantier Elastomère,Other,800.0,20964.59,2022
2106,40FR Chantier Elastomère,Other,300.0,6669.39,2022
2117,20FR Chantier bardeaux,Bardeaux,1450.0,11558.72,2022
2119,40FR Chantier Elastomère,Other,2420.0,19965.99,2022
2120,40FR Chantier Elastomère,Other,1150.0,19147.56,2022
2125,40EN Elastomer worksite,Other,1400.0,24430.2,2022
2127,40EN Elastomer worksite,Other,200.0,6359.06,2022
2128,40FR Chantier Elastomère,Other,1400.0,20978.64,2022
2131,20FR Chantier bardeaux,Bardeaux,700.0,6278.13,2022
2134,40FR Chantier Elastomère,Other,150.0,4933.17,2022
2135,20FR Chantier bardeaux,Bardeaux,1350.0,7104.84,2022
2136,40FR Chantier Elastomère,Other,1500.0,22104.66,2022
2139,20FR Chantier bardeaux,Bardeaux,470.0,2331.67,2022
2140,40FR Chantier Elastomère,Other,1800.0,23484.33,2022
2141,20FR Chantier bardeaux,Bardeaux,1660.0,5915.38,2022
2143,20FR Chantier bardeaux,Bardeaux,4250.0,24696.91,2022
2144,40FR Chantier Elastomère,Other,1600.0,24708.02,2022
2145,40FR Chantier Elastomère,Other,1150.0,17099.18,2022
2146,20FR Chantier bardeaux,Bardeaux,1500.0,7508.12,2022
2147,20FR Chantier bardeaux,Bardeaux,2100.0,9310.23,2022
2149,20FR Chantier bardeaux,Bardeaux,1000.0,6064.58,2022
2155,40FR Chantier Elastomère,Other,980.0,16878.86,2022
2156,40FR Chantier Elastomère,Other,7400.0,109216.42,2022
2158,40FR Chantier Elastomère,Other,1150.0,15718.92,2022
2159,20FR Chantier bardeaux,Bardeaux,240.0,1684.7,2022
2161,40FR Chantier Elastomère,Other,7400.0,105000.56,2022
2165,40FR Chantier Elastomère,Other,1180.0,17865.64,2022
2166,20FR Chantier bardeaux,Bardeaux,2300.0,20218.65,2022
2167,40FR Chantier Elastomère,Other,1000.0,17345.27,2022
2169,40FR Chantier Elastomère,Other,750.0,9866.5,2022
2178,40FR Chantier Elastomère,Other,100.0,4153.49,2022
2179,Toitures inversé blanche sur pontage de béton neuve,Other,815.0,5455.06,2022
2182,40FR Chantier Elastomère,Other,1000.0,13126.83,2022
2183,40FR Chantier Elastomère,Other,1020.0,17018.32,2022
2184,40EN Elastomer worksite,Other,900.0,17313.9,2022
2185,40EN Elastomer worksite,Other,3900.0,60632.96,2022
2186,40FR Chantier Elastomère,Other,1700.0,27611.86,2022
2187,40EN Elastomer worksite,Other,900.0,4448.1,2022
2189,40FR Chantier Elastomère,Other,1000.0,17286.87,2022
2190,40FR Chantier Elastomère,Other,1000.0,15473.84,2022
2192,20FR Chantier bardeaux,Bardeaux,1250.0,6423.68,2022
2193,20FR Chantier bardeaux,Bardeaux,460.0,2423.38,2022
2196,20FR Chantier bardeaux,Bardeaux,1600.0,7841.99,2022
2197,40FR Chantier Elastomère,Other,250.0,4472.49,2022
2200,40FR Chantier Elastomère,Other,400.0,2075.78,2022
2201,40EN Elastomer worksite,Other,3900.0,17131.27,2022
2204,20FR Chantier bardeaux,Bardeaux,1400.0,6542.28,2022
2205,20FR Chantier bardeaux,Bardeaux,865.0,5368.02,2022
2211,20EN Shingle roof,Bardeaux,120.0,1407.17,2022
2212,20FR Chantier bardeaux,Bardeaux,400.0,2479.67,2022
2213,40FR Chantier Elastomère,Other,170.0,2389.07,2022
2214,40FR Chantier Elastomère,Other,1100.0,16516.91,2022
2216,5FR Extras chantiers,Other,1250.0,7000.0,2022
2217,5EN Extra Work,Other,100.0,1540.0,2022
2220,5EN Extra Work,Other,100.0,5250.0,2022
2221,40FR Chantier Elastomère,Other,1850.0,23627.75,2022
2222,40FR Chantier Elastomère,Other,180.0,2353.5,2022
2227,20FR Chantier bardeaux,Bardeaux,2000.0,7712.37,2022
2228,40FR Chantier Elastomère,Other,820.0,14573.65,2022
2231,20FR Chantier bardeaux,Bardeaux,1800.0,7424.3,2022
2234,20FR Chantier bardeaux,Bardeaux,1650.0,8025.33,2022
2235,20EN Shingle roof,Bardeaux,1850.0,12669.96,2022
2236,40EN Elastomer worksite,Other,3900.0,56147.24,2022
2240,20FR Chantier bardeaux,Bardeaux,200.0,1860.03,2022
2242,Toitures inversé blanche sur pontage de béton neuve,Other,20000.0,33933.17,2022
2244,40FR Chantier Elastomère,Other,1150.0,16627.75,2022
2245,20EN Shingle roof,Bardeaux,75.0,2419.87,2022
2246,40FR Chantier Elastomère,Other,1150.0,17276.06,2022
2265,20FR Chantier bardeaux,Bardeaux,1070.0,5598.42,2022
2266,40FR Chantier Elastomère,Other,2700.0,41589.1,2022
2267,5EN Extra Work,Other,100.0,2160.96,2022
2269,40FR Chantier Elastomère,Other,1500.0,22418.9,2022
2274,20FR Chantier bardeaux,Bardeaux,400.0,2670.63,2022
2276,20FR Chantier bardeaux,Bardeaux,1500.0,6683.38,2022
2277,40FR Chantier Elastomère,Other,1250.0,14061.91,2022
2281,40FR Chantier Elastomère,Other,1350.0,17758.74,2022
2289,20FR Chantier bardeaux,Bardeaux,800.0,27493.58,2022
2292,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,1225.0,2022
2303,40FR Chantier Elastomère,Other,875.0,16483.99,2022
2306,20FR Chantier bardeaux,Bardeaux,1500.0,7636.02,2022
2307,40FR Chantier Elastomère,Other,150.0,5340.07,2022
2308,20EN Shingle roof,Bardeaux,250.0,2103.59,2022
2320,20EN Shingle roof,Bardeaux,1330.0,6802.37,2022
2321,20EN Shingle roof,Bardeaux,850.0,5417.46,2022
2322,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,6790.31,2022
2325,20FR Chantier bardeaux,Bardeaux,650.0,4671.45,2022
2327,20FR Chantier bardeaux,Bardeaux,1350.0,6564.85,2022
2333,40FR Chantier Elastomère,Other,1350.0,17499.22,2022
2336,20EN Shingle roof,Bardeaux,850.0,5617.27,2022
2338,20FR Chantier bardeaux,Bardeaux,900.0,6334.55,2022
2342,Démolition Terrasse toit plat,Other,200.0,63135.18,2022
2344,40FR Chantier Elastomère,Other,4850.0,64971.47,2022
2345,40FR Chantier Elastomère,Other,500.0,6090.57,2022
2346,20FR Chantier bardeaux,Bardeaux,1700.0,8697.54,2022
2348,40FR Chantier Elastomère,Other,500.0,6339.72,2022
2349,40FR Chantier Elastomère,Other,250.0,7458.14,2022
2350,40FR Chantier Elastomère,Other,1100.0,16243.62,2022
2351,20FR Chantier bardeaux,Bardeaux,1850.0,10180.31,2022
2352,20FR Chantier bardeaux,Bardeaux,1600.0,7714.25,2022
2358,20FR Chantier bardeaux,Bardeaux,2000.0,10311.53,2022
2359,20FR Chantier bardeaux,Bardeaux,5156.0,33489.6,2022
2361,40FR Chantier Elastomère,Other,1150.0,19553.09,2022
2362,20FR Chantier bardeaux,Bardeaux,1950.0,8950.23,2022
2363,20EN Shingle roof,Bardeaux,1000.0,7502.53,2022
2365,Démolition Terrasse toit plat,Other,200.0,60742.18,2022
2366,40FR Chantier Elastomère,Other,200.0,62642.18,2022
2367,40FR Chantier Elastomère,Other,200.0,62642.18,2022
2369,20FR Chantier bardeaux,Bardeaux,12145.0,71945.98,2022
2370,20FR Chantier bardeaux,Bardeaux,12145.0,71945.98,2022
2373,20FR Chantier bardeaux,Bardeaux,650.0,6461.0,2022
2374,20FR Chantier bardeaux,Bardeaux,600.0,9376.0,2022
2375,40FR Chantier Elastomère,Other,1500.0,19415.76,2022
2376,5EN Extra Work,Other,100.0,13052.44,2022
2383,40FR Chantier Elastomère,Other,200.0,7049.29,2022
2385,40EN Elastomer worksite,Other,3900.0,56147.24,2022
2386,40EN Elastomer worksite,Other,3900.0,16418.04,2022
2387,20FR Chantier bardeaux,Bardeaux,2400.0,11970.89,2022
2389,Toitures inversé blanche sur pontage de béton neuve,Other,20000.0,58261.68,2022
2391,40FR Chantier Elastomère,Other,7400.0,108061.26,2022
2392,40FR Chantier Elastomère,Other,1750.0,34452.79,2022
2393,40FR Chantier Elastomère,Other,950.0,17390.53,2022
2398,20FR Chantier bardeaux,Bardeaux,1450.0,7048.61,2022
2399,40EN Elastomer worksite,Other,1350.0,20069.71,2022
2402,40FR Chantier Elastomère,Other,840.0,15633.48,2022
2403,20FR Chantier bardeaux,Bardeaux,2400.0,4696.82,2022
2410,40FR Chantier Elastomère,Other,6500.0,55511.72,2022
2412,Toitures inversé blanche sur pontage de béton neuve,Other,20000.0,59075.12,2022
2416,40FR Chantier Elastomère,Other,1700.0,24751.17,2022
2418,Toitures inversé blanche sur pontage de béton neuve,Other,20000.0,59075.12,2022
2420,20FR Chantier bardeaux,Bardeaux,50.0,1061.08,2022
2421,5EN Extra Work,Other,100.0,5460.0,2022
2423,20FR Chantier bardeaux,Bardeaux,50.0,1061.08,2022
2424,20FR Chantier bardeaux,Bardeaux,1450.0,6800.77,2022
2427,20FR Chantier bardeaux,Bardeaux,50.0,610.0,2022
2428,90FR Appel de service ADS,Service Call,1500.0,21031.89,2022
2429,5FR Extras chantiers,Other,100.0,8431.21,2022
2430,20FR Chantier bardeaux,Bardeaux,1800.0,9087.12,2022
2431,40FR Chantier Elastomère,Other,364.0,8200.21,2022
2432,20FR Chantier bardeaux,Bardeaux,3400.0,21210.17,2022
2433,40FR Chantier Elastomère,Other,850.0,22939.63,2022
2437,20FR Chantier bardeaux,Bardeaux,3800.0,26340.25,2022
2438,20FR Chantier bardeaux,Bardeaux,3200.0,22276.87,2022
2439,20FR Chantier bardeaux,Bardeaux,2650.0,16152.51,2022
2440,20FR Chantier bardeaux,Bardeaux,2650.0,16152.51,2022
2443,40FR Chantier Elastomère,Other,1125.0,18207.06,2022
2444,40FR Chantier Elastomère,Other,850.0,14986.52,2022
2446,40EN Elastomer worksite,Other,1250.0,18760.97,2022
2448,20FR Chantier bardeaux,Bardeaux,700.0,7050.03,2022
2451,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,2268.81,2022
2452,20FR Chantier bardeaux,Bardeaux,1900.0,12774.96,2022
2458,40FR Chantier Elastomère,Other,3700.0,176407.42,2022
2464,20FR Chantier bardeaux,Bardeaux,34000.0,238627.77,2022
2471,20FR Chantier bardeaux,Bardeaux,7892.0,44430.86,2022
2474,40EN Elastomer worksite,Other,3900.0,67965.28,2022
2475,40FR Chantier Elastomère,Other,900.0,15363.16,2022
2476,40FR Chantier Elastomère,Other,1150.0,18775.06,2022
2477,40FR Chantier Elastomère,Other,1300.0,19960.71,2022
2478,20FR Chantier bardeaux,Bardeaux,150.0,1433.6,2022
2479,40EN Elastomer worksite,Other,2150.0,28857.23,2022
2485,20FR Chantier bardeaux,Bardeaux,12145.0,40000.0,2022
2486,40FR Chantier Elastomère,Other,250.0,5463.72,2022
2489,40FR Chantier Elastomère,Other,300.0,11673.04,2022
2490,40FR Chantier Elastomère,Other,1300.0,19960.71,2022
2491,20FR Chantier bardeaux,Bardeaux,150.0,1433.6,2022
2497,40FR Chantier Elastomère,Other,300.0,17608.18,2022
2498,20FR Chantier bardeaux,Bardeaux,5500.0,26125.4,2022
2499,20FR Chantier bardeaux,Bardeaux,700.0,1984.57,2022
2501,40FR Chantier Elastomère,Other,1000.0,16862.57,2022
2502,Isolation Uréthane ,Insulation,1000.0,13480.0,2022
2503,20EN Shingle roof,Bardeaux,950.0,5531.12,2022
2504,20EN Shingle roof,Bardeaux,1900.0,9155.62,2022
2506,5EN Extra Work,Other,100.0,8103.6,2022
2510,20FR Chantier bardeaux,Bardeaux,7200.0,32913.48,2022
2511,20FR Chantier bardeaux,Bardeaux,100.0,1899.08,2022
2513,40FR Chantier Elastomère,Other,512.0,24693.54,2022
2514,40FR Chantier Elastomère,Other,1200.0,20553.17,2022
2515,20 Chantier bardeaux,Bardeaux,3200.0,20200.95,2022
2517,40FR Chantier Elastomère,Other,60.0,2932.57,2022
2519,20EN Shingle roof,Bardeaux,1400.0,7635.22,2022
2523,40FR Chantier Elastomère,Other,800.0,18055.49,2022
2524,20FR Chantier bardeaux,Bardeaux,50.0,1663.96,2022
2527,5EN Extra Work,Other,100.0,1770.12,2022
2531,20FR Chantier bardeaux,Bardeaux,5500.0,16742.89,2022
2533,40FR Chantier Elastomère,Other,1050.0,18109.46,2022
2537,20FR Chantier bardeaux,Bardeaux,2200.0,10189.32,2022
2538,Toitures inversé blanche sur pontage de béton neuve,Other,20000.0,59075.12,2022
2543,40FR Chantier Elastomère,Other,200.0,7785.64,2022
2548,40FR Chantier Elastomère,Other,1660.0,20213.74,2022
2550,20FR Chantier bardeaux,Bardeaux,1200.0,6642.56,2022
2555,20FR Chantier bardeaux,Bardeaux,1800.0,9267.76,2022
2560,40FR Chantier Elastomère,Other,750.0,15107.21,2022
2561,20FR Chantier bardeaux,Bardeaux,450.0,5254.07,2022
2565,40FR Chantier Elastomère,Other,1200.0,23743.17,2022
2566,5EN Extra Work,Other,100.0,14400.0,2022
2567,20EN Shingle roof,Bardeaux,1900.0,9075.62,2022
2568,5EN Extra Work,Other,100.0,8103.6,2022
2571,5EN Extra Work,Other,100.0,7282.86,2022
2574,5EN Extra Work,Other,100.0,906.1,2022
2575,40FR Chantier Elastomère,Other,950.0,17689.47,2022
2578,40FR Chantier Elastomère,Other,1000.0,5400.0,2022
2579,40FR Chantier Elastomère,Other,1800.0,28982.53,2022
2580,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,1950.0,2022
2581,40FR Chantier Elastomère,Other,1000.0,6800.0,2022
2584,40FR Chantier Elastomère,Other,1800.0,4954.95,2022
2587,20FR Chantier bardeaux,Bardeaux,4700.0,22582.37,2022
2588,20FR Chantier bardeaux,Bardeaux,1350.0,7225.56,2022
2589,20FR Chantier bardeaux,Bardeaux,850.0,5755.56,2022
2590,20FR Chantier bardeaux,Bardeaux,1050.0,7034.83,2022
2593,5FR Extras chantiers,Other,100.0,9890.61,2022
2594,5EN Extra Work,Other,100.0,4990.57,2022
2596,Instllation unique du puits de lumière sans la boîte ,Skylights,1849.0,3379.52,2022
2597,40EN Elastomer worksite,Other,1150.0,29971.51,2022
2600,40FR Chantier Elastomère,Other,718.0,28012.54,2022
2601,40FR Chantier Elastomère,Other,1152.0,6922.34,2022
2602,40FR Chantier Elastomère,Other,900.0,14896.6,2022
2603,40FR Chantier Elastomère,Other,900.0,1741.52,2022
2606,20FR Chantier bardeaux,Bardeaux,800.0,8612.43,2022
2607,40FR Chantier Elastomère,Other,200.0,4021.55,2022
2608,20EN Shingle roof,Bardeaux,620.0,4266.33,2022
2612,40FR Chantier Elastomère,Other,1152.0,4816.14,2022
2613,40FR Chantier Elastomère,Other,1900.0,33867.45,2022
2615,40FR Chantier Elastomère,Other,1200.0,19207.77,2022
2616,40FR Chantier Elastomère,Other,900.0,14025.17,2022
2617,40FR Chantier Elastomère,Other,1152.0,6216.14,2022
2623,40FR Chantier Elastomère,Other,1300.0,23683.87,2022
2625,20FR Chantier bardeaux,Bardeaux,3256.0,27861.78,2022
2629,20FR Chantier bardeaux,Bardeaux,1900.0,13229.81,2022
2630,20FR Chantier bardeaux,Bardeaux,1300.0,35700.57,2022
2632,20EN Shingle roof,Bardeaux,1450.0,7324.82,2022
2635,40FR Chantier Elastomère,Other,600.0,70440.47,2022
2639,40FR Chantier Elastomère,Other,1300.0,23683.87,2022
2642,20FR Chantier bardeaux,Bardeaux,2200.0,13573.49,2022
2643,20FR Chantier bardeaux,Bardeaux,2200.0,13573.49,2022
2653,40FR Chantier Elastomère,Other,1020.0,21492.9,2022
2654,40FR Chantier Elastomère,Other,512.0,24693.54,2022
2655,40FR Chantier Elastomère,Other,2355.0,88706.17,2022
2663,40FR Chantier Elastomère,Other,512.0,24702.54,2022
2666,40FR Chantier Elastomère,Other,1000.0,16121.64,2022
2670,40FR Chantier Elastomère,Other,1000.0,18380.91,2022
2671,40FR Chantier Elastomère,Other,1100.0,26027.51,2022
2672,40EN Elastomer worksite,Other,1100.0,17202.51,2022
2680,40EN Elastomer worksite,Other,1000.0,18309.99,2022
2681,20FR Chantier bardeaux,Bardeaux,1900.0,10228.79,2022
2682,20EN Shingle roof,Bardeaux,1900.0,10228.79,2022
2686,40FR Chantier Elastomère,Other,300.0,7052.47,2022
2690,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,2268.81,2022
2691,40FR Chantier Elastomère,Other,90.0,1807.15,2022
2695,40EN Elastomer worksite,Other,1400.0,17982.69,2022
2697,20EN Shingle roof,Bardeaux,3400.0,17190.31,2022
2699,40FR Chantier Elastomère,Other,1350.0,23228.69,2022
2701,40FR Chantier Elastomère,Other,1200.0,16977.08,2022
2705,20FR Chantier bardeaux,Bardeaux,1600.0,12268.03,2022
2706,"Remise aux normes toitures de bardeaux (pontage, isolation, ventilation, jeu d'air)",Bardeaux,1440.0,6000.0,2022
2709,40FR Chantier Elastomère,Other,120.0,3531.06,2022
2715,40FR Chantier Elastomère,Other,1050.0,17516.11,2022
2727,20EN Shingle roof,Bardeaux,2200.0,24454.39,2022
2736,40FR Chantier Elastomère,Other,2500.0,132650.26,2022
2746,40EN Elastomer worksite,Other,1100.0,17115.15,2022
2747,40FR Chantier Elastomère,Other,650.0,15911.13,2022
2753,40FR Chantier Elastomère,Other,2500.0,99255.23,2022
2756,40FR Chantier Elastomère,Other,1300.0,23692.87,2022
2757,40FR Chantier Elastomère,Other,950.0,17116.25,2022
2758,40FR Chantier Elastomère,Other,2350.0,37344.46,2022
2762,20FR Chantier bardeaux,Bardeaux,1250.0,7017.97,2022
2769,40FR Chantier Elastomère,Other,1575.0,27998.8,2022
2780,40FR Chantier Elastomère,Other,380.0,15469.35,2022
2783,40FR Chantier Elastomère,Other,2500.0,95696.06,2022
2788,40FR Chantier Elastomère,Other,1250.0,19364.71,2022
2791,20FR Chantier bardeaux,Bardeaux,1300.0,7720.04,2022
2792,20FR Chantier bardeaux,Bardeaux,1150.0,7102.13,2022
2794,40FR Chantier Elastomère,Other,1700.0,20256.4,2022
2795,40FR Chantier Elastomère,Other,1520.0,28388.96,2022
2796,20FR Chantier bardeaux,Bardeaux,100.0,1183.7,2022
2798,20EN Shingle roof,Bardeaux,2250.0,11881.12,2022
2805,VELUX Puits de lumière fixe avec cadre intégré - ENERGY STAR®,Skylights,484.0,1698.95,2022
2813,20FR Chantier bardeaux,Bardeaux,2961.0,20839.49,2022
2822,40FR Chantier Elastomère,Other,1300.0,52686.93,2022
2824,40FR Chantier Elastomère,Other,260.0,9364.29,2022
2827,40FR Chantier Elastomère,Other,600.0,14018.31,2022
2831,20FR Chantier bardeaux,Bardeaux,1450.0,8211.71,2022
2832,40FR Chantier Elastomère,Other,300.0,6327.39,2022
2833,40EN Elastomer worksite,Other,800.0,16023.65,2022
2836,20FR Chantier bardeaux,Bardeaux,1250.0,7363.13,2022
2837,40FR Chantier Elastomère,Other,150.0,3869.85,2022
2839,20 Chantier bardeaux,Bardeaux,3200.0,20260.45,2022
2841,40FR Chantier Elastomère,Other,1230.0,18160.29,2022
2842,40FR Chantier Elastomère,Other,1400.0,21893.35,2022
2845,40FR Chantier Elastomère,Other,1700.0,22510.43,2022
2851,40FR Chantier Elastomère,Other,460.0,10193.83,2022
2852,20FR Chantier bardeaux,Bardeaux,7000.0,45571.01,2022
2853,40FR Chantier Elastomère,Other,1320.0,22205.95,2022
2854,40FR Chantier Elastomère,Other,500.0,8238.43,2022
2855,40FR Chantier Elastomère,Other,850.0,17618.35,2022
2856,40FR Chantier Elastomère,Other,1400.0,20505.49,2022
2857,40EN Elastomer worksite,Other,750.0,4200.0,2022
2859,40EN Elastomer worksite,Other,750.0,10222.5,2022
2861,,Unknown,225.0,6200.0,2022
2863,40FR Chantier Elastomère,Other,1400.0,15593.35,2022
2867,40EN Elastomer worksite,Other,810.0,16074.01,2022
2870,40EN Elastomer worksite,Other,760.0,16005.01,2022
2874,20FR Chantier bardeaux,Bardeaux,250.0,2063.0,2022
2875,Travaux de ferblanterie ,Ferblanterie,100.0,3646.89,2022
2878,40FR Chantier Elastomère,Other,1450.0,25501.21,2022
2879,40FR Chantier Elastomère,Other,1100.0,17356.11,2022
2884,40FR Chantier Elastomère,Other,300.0,10905.34,2022
2886,5EN Extra Work,Other,100.0,1080.48,2022
2891,40FR Chantier Elastomère,Other,1125.0,18300.73,2022
2911,40FR Chantier Elastomère,Other,200.0,9442.51,2022
2920,40FR Chantier Elastomère,Other,1200.0,16976.61,2022
2921,20FR Chantier bardeaux,Bardeaux,160.0,1291.08,2022
2945,20FR Chantier bardeaux,Bardeaux,1400.0,8169.41,2023
2946,40EN Elastomer worksite,Other,750.0,15234.65,2023
2947,40FR Chantier Elastomère,Other,5250.0,72155.39,2023
2950,Instllation unique du puits de lumière sans la boîte ,Skylights,2400.0,1487.0,2023
2951,20FR Chantier bardeaux,Bardeaux,200.0,1043.6,2023
2952,40EN Elastomer worksite,Other,1200.0,17590.33,2023
2953,20EN Shingle roof,Bardeaux,2700.0,12677.09,2023
2954,40FR Chantier Elastomère,Other,1300.0,50166.63,2023
2955,40FR Chantier Elastomère,Other,5250.0,75270.21,2023
2957,20FR Chantier bardeaux,Bardeaux,4200.0,26266.64,2023
2958,40EN Elastomer worksite,Other,8200.0,148229.27,2023
2962,40FR Chantier Elastomère,Other,700.0,16707.35,2023
2966,20FR Chantier bardeaux,Bardeaux,1250.0,7106.67,2023
2968,20FR Chantier bardeaux,Bardeaux,1200.0,7225.92,2023
2970,20FR Chantier bardeaux,Bardeaux,250.0,3749.08,2023
2971,40FR Chantier Elastomère,Other,875.0,20041.81,2023
2972,20FR Chantier bardeaux,Bardeaux,2550.0,13006.72,2023
2975,20FR Chantier bardeaux,Bardeaux,1800.0,9787.55,2023
2976,40FR Chantier Elastomère,Other,980.0,16281.7,2023
2978,20FR Chantier bardeaux,Bardeaux,19100.0,67773.66,2023
2979,40FR Chantier Elastomère,Other,1550.0,20781.98,2023
